PSA_ID,Domain,English,Kiswahili,Target_Language,Source,Source_URL,Date,Metadata
EDU-00528,Education,"The union notes the attacks, which involved three female teachers and one male teacher, were triggered by disciplinary actions taken against students, highlighting what it terms as a growing culture of indiscipline and declining respect for teachers.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00529,Education,"Speaking in Murang’a, KUPPET Executive Secretary for the county Thomas Kimani said violence against teachers was once a rare occurrence but has now become increasingly common, with incidents ranging from verbal abuse to physical assaults.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00530,Education,“We never used to hear of students beating teachers.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00531,Education,"Today, such incidents are becoming frequent and that should worry every stakeholder in the education sector,” said Kimani.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,General
EDU-00532,Education,"He linked the trend to the increasing cases of unrest in schools witnessed in recent years, including incidents of arson warning that the four reported cases could be just a fraction of the actual situation since some teachers may choose not to report attacks.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00533,Education,"Kimani cited the first incident at Maragua Ridge Secondary School, where a teacher was allegedly assaulted and verbally abused by a student and her mother after the teacher attempted to discipline the learner.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00534,Education,"The union is now calling for stricter disciplinary measures against students who assault teachers, including barring those found guilty from sitting for the Kenya Certificate of Secondary Education (KCSE) examination.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Examinations
EDU-00535,Education,KUPPET Gender Secretary Trizah Njuguna said female teachers were increasingly working under fear due to rising cases of violence in schools.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00536,Education,"She accused the Ministry of Education of remaining silent despite the growing number of attacks, adding that the union would continue pushing for stronger protection of teachers.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00537,Education,"“As female teachers, we no longer feel safe.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00538,Education,"Assaulting a teacher is a criminal offence and should be treated with the seriousness it deserves,” she said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00539,Education,"Murang’a County Director of Education Phillip Wambua confirmed receiving reports of the four incidents, which occurred at Maragua Ridge Secondary School, Njora Secondary School, Kimathi Secondary School and Kibungithu Secondary School.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Schools
EDU-00540,Education,"According to Wambua, three of the cases involved physical assaults, while one involved a student verbally abusing a teacher.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00541,Education,"At Njora Secondary School, a female teacher was reportedly assaulted after attempting to confiscate a student’s mobile phone when it rang during an examination marking session.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Examinations
EDU-00542,Education,The student allegedly attacked the teacher before mobilizing other learners who threatened to further assault her after school.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00543,Education,"Fearing for her safety, fellow teachers escorted her home and she later sought a transfer from the school after reporting the incident to the local administration.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00544,Education,"In yet another incident at Kibungithu Secondary School in Kandara Sub-county, a teacher sustained a black eye after being attacked by a student, who had been punished for reporting late to school.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00545,Education,The teacher later reported the matter to police and was issued with a P3 form.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00546,Education,"Wambua said disciplinary processes against the concerned students had been initiated in accordance with the Ministry of Education regulations, adding that learners found culpable would be required to seek admission in other schools.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Schools
EDU-00547,Education,"He condemned the attacks, describing them as criminal acts that should never be tolerated within learning institutions.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,General
EDU-00548,Education,"The CDE urged parents to take greater responsibility in instilling discipline in their children, saying some learners arrive in school unwilling to follow rules because they face little accountability at home.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Schools
EDU-00549,Education,"Wambua advised teachers not to retaliate when confronted by violent students but instead to report such incidents to school administrators, the Ministry of Education and the police for appropriate legal action.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00550,Education,"Education stakeholders are now calling for a united effort by parents, schools, government agencies and the wider community to restore discipline and safeguard teachers, warning that continued attacks could undermine the learning environment and the authority of educators.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-sounds-alarm-over-rising-assaults-on-teachers-in-muranga/,2026-07-15,Teachers
EDU-00551,Education,"The Kenya Union of Post Primary Education Teachers (KUPPET) in Homa Bay County has cautioned political leaders against interfering in the management of schools, citing growing concerns over increased political involvement in learning institutions.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-warns-politicians-against-meddling-in-school-management/,2026-07-15,Teachers
EDU-00552,Education,"Speaking during a press briefing in Homa Bay town, the county KUPPET Chairperson, Peter Otieno said the union has noted an alarming trend of politicians attempting to influence the administration of schools, describing the trend as unacceptable.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-warns-politicians-against-meddling-in-school-management/,2026-07-15,Schools
EDU-00553,Education,Otieno cautioned against continued political interference which he said threatens the integrity of the education sector and disrupts the effective management of schools.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-warns-politicians-against-meddling-in-school-management/,2026-07-15,Schools
EDU-00554,Education,"He emphasized that some elected leaders have overstepped their mandate by attempting to influence decisions in some schools across the county, a move he said undermines the authority of education stakeholders.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-warns-politicians-against-meddling-in-school-management/,2026-07-15,Schools
EDU-00555,Education,Otieno added that such interference not only disrupts the smooth running of institutions but also strains relationships between teachers and the communities they serve.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-warns-politicians-against-meddling-in-school-management/,2026-07-15,Teachers
EDU-00556,Education,"According to the union, the management of schools should remain the responsibility of teachers, boards of management and other education stakeholders, free from political influence.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-warns-politicians-against-meddling-in-school-management/,2026-07-15,Teachers
EDU-00557,Education,"He further appealed to the political class to promote unity and refrain from divisive rhetoric, saying the country needs a peaceful environment for learners to thrive.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-warns-politicians-against-meddling-in-school-management/,2026-07-15,General
EDU-00558,Education,"Politicians should tone down on divisive rhetoric to create a good environment for our children and for schools to prosper in education,” said Otieno.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-warns-politicians-against-meddling-in-school-management/,2026-07-15,Schools
EDU-00559,Education,KUPPET reaffirmed its commitment to safeguarding the independence of learning institutions and urged all leaders to respect the role of teachers and school management in running educational affairs.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/kuppet-warns-politicians-against-meddling-in-school-management/,2026-07-15,Teachers
EDU-00560,Education,Mama Teresia passed on Wednesday at the age of 81 while receiving treatment at the Aga Khan University Hospital in Nairobi.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/leaders-condole-with-senator-onyonka-following-his-mothers-demise/,2026-07-15,General
EDU-00561,Education,"His counterpart from Kitutu Chache South, Antony Kibagendi noted the late Senator’s mother will be remembered as a firm disciplinarian who held a deep appreciation for education.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/leaders-condole-with-senator-onyonka-following-his-mothers-demise/,2026-07-15,General
EDU-00562,Education,Students from Migori have been urged to remain disciplined and focus on their studies amid rising reports of school unrest across the country.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,Schools
EDU-00563,Education,The plea came during a bursary issuing event by Kanyakla Community-Based Organization (CBO) in Suna East Sub County.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,General
EDU-00564,Education,"Speaking during the event, Kanyakla CBO Chairperson Tabitha Aludo said the organisation had long planned to support learners through education sponsorship and mentorship programmes.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,General
EDU-00565,Education,"“We have held counseling sessions for the students to address indiscipline and early pregnancies,” said Aludo.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,General
EDU-00566,Education,She called upon parents to counsel their children during this half-term recess to instill good virtues and educate them on the importance of learning.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,General
EDU-00567,Education,"Her sentiments were echoed by Kanyakla CBO Secretary George Obote, who said that the bursaries will enable the beneficiaries to continue with their education uninterrupted.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,General
EDU-00568,Education,"He noted that apart from financial support, the organisation saw the need to guide students on the dangers of engaging in destructive behaviour.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,General
EDU-00569,Education,"Obote further cautioned learners against negative vices and peer pressure that can lead to early pregnancies and drug abuse, urging them to remain focused and become responsible leaders in the future.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,General
EDU-00570,Education,"According to the organisation, some cases of unrest have been linked to prolonged school terms and complaints over the quality of meals served in schools.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,Schools
EDU-00571,Education,"However, leaders urged learners to seek dialogue rather than resort to violence.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,General
EDU-00572,Education,Obote reiterated the group’s commitment to supporting education and appealed to well-wishers and members of the community to join hands in assisting vulnerable children.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,General
EDU-00573,Education,"A parent and beneficiary, Moses Ogonji, expressed gratitude to the organisation, saying many parents are struggling financially to cater to the school fees of their young ones.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,Schools
EDU-00574,Education,The organisation said it will continue with mentorship and education support programmes within Migori with the aim of keeping learners in school.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/local-cbo-counsels-students-amid-rising-school-unrest/,2026-07-15,Schools
EDU-00575,Education,"Learners from counties across the Eastern Region have converged at ACK St. Luke’s Wote Township Primary School in Makueni County for the Regional Music Festivals, where they are showcasing their talents in music, dance, poetry, choral verse and other creative performances.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/makueni-hosts-eastern-region-music-festivals-to-showcase-learners-creative-talents/,2026-07-15,Schools
EDU-00576,Education,"The five-day competition, running from June 29 to July 3, has attracted participants from several counties, with top performers expected to qualify for the National Music Festivals scheduled for July 10, 2026, at Kibabii University in Bungoma County.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/makueni-hosts-eastern-region-music-festivals-to-showcase-learners-creative-talents/,2026-07-15,General
EDU-00577,Education,"Speaking during the official opening ceremony, Chief Officer for Education and Internship Irene Makau said the annual festivals provide an important platform for identifying, nurturing and showcasing learners’ talents while promoting creativity and cultural appreciation.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/makueni-hosts-eastern-region-music-festivals-to-showcase-learners-creative-talents/,2026-07-15,General
EDU-00578,Education,"“The music festivals provide students with an opportunity to develop their talents, build confidence and promote cultural exchange in line with the Competency-Based Education (CBE) curriculum,” said Makau during the opening ceremony at ACK St. Luke’s Wote Township Primary School.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/makueni-hosts-eastern-region-music-festivals-to-showcase-learners-creative-talents/,2026-07-15,Curriculum
EDU-00579,Education,"She commended teachers, parents and other education stakeholders for their continued support in nurturing learners’ creative abilities alongside academic achievement.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/makueni-hosts-eastern-region-music-festivals-to-showcase-learners-creative-talents/,2026-07-15,Teachers
EDU-00580,Education,The government has launched a three-day Information and Communication Technology (ICT) integration training programme for 459 Junior Secondary School (JSS) teachers in Marsabit County as part of efforts to strengthen teachers’ digital competencies and improve the delivery of Competency-Based Education (CBE) in schools.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00581,Education,"The training, being conducted in Marsabit Central, Moyale, and Sololo sub-counties, is expected to enhance teachers’ ability to integrate technology into classroom instruction and support the government’s digital learning agenda.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00582,Education,"Speaking during the training, Teachers Service Commission (TSC) Marsabit County Director Ali Hussein Abdi said the programme has been designed to equip teachers with practical digital skills that will improve teaching and learning across the county.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00583,Education,"He said the training covers digital content creation, online safety, lesson planning, and the use of digital learning platforms such as Google Classroom and Microsoft Teams.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00584,Education,"“The training is intended to equip teachers with skills needed to integrate ICT into daily classroom instruction and effectively utilize digital learning resources to improve learning outcomes,” said Abdi.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00585,Education,"He noted that the adoption of ICT and remote learning technology could help to address teacher shortages, particularly in remote and underserved areas, by enabling teachers to access, share, and utilize digital content more effectively.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00586,Education,"Abdi also commended the government’s continued investment in the education sector, citing increased recruitment, promotion, and improved remuneration of teachers in recent years.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00587,Education,He urged teachers to remain committed to providing quality education and supporting government initiatives aimed at improving learning outcomes.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00588,Education,The TSC director further called for increased support for teacher career progression and continuous professional development through enhanced funding for training programmes.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00589,Education,"According to Clackson Cheruiyot, an Assistant ICT officer at the ICT Authority (ICTA) and coordinator of the ICT integration programme in Marsabit County, teachers attending the Marsabit Central training center have been drawn from Marsabit North, North Horr, Chalbi, Dukana, Laisamis, and Loiyangani subcounties.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00590,Education,Cheruiyot said participants are being trained on the effective integration of ICT in teaching and learning using laptops and interactive smart boards.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,General
EDU-00591,Education,"“At the end of the training, we expect teachers to be able to develop and deliver ICT-integrated lessons and confidently use both laptops and interactive smart boards in classroom instruction.”
He revealed that the training is being funded by the Kenya Digital economy Acceleration Project (KDEAP), a World Bank-supported initiative aimed at promoting digital transformation and education and other sectors
Under the project, he said every junior school is expected to receive a laptop and an interactive smart board to support digital learning and improve access to educational technology.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00592,Education,"Teachers attending the programme welcomed the initiative, saying it would enhance their ability to deliver lessons more effectively.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00593,Education,"Cheruiyot noted that following an initial Training of Trainer (TOT) programme, facilitators were deployed to three training centers in Marsabit Central, Moyale, and Sololo, where they are collectively training the 459 teachers participating in the initiative.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00594,Education,"Dennis Kilonzo, a mathematics and physics teacher at Chalbi Junior Secondary School in North Horr Sub-county, said the training had broadened his understanding of ICT tools and their application in classroom teaching.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00595,Education,"“The knowledge and skills gained from this training will enable me to deliver lessons more effectively and create a better learning experience for my students,” he said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00596,Education,"Norman Kirema, a mathematics and science teacher at Turbi Junior Secondary School in Marsabit North Subcounty, described the training as timely and transformative.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00597,Education,"He said ICT enables learners to connect theoretical concepts with real-life applications, making learning more interactive, practical, and engaging.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,General
EDU-00598,Education,"“ICT is a powerful tool that can transform education, especially under a competency-based education system.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,General
EDU-00599,Education,"We hope more digital devices will be made available to schools, particularly in remote areas, to ensure all learners benefit from technology-enhanced learning,” said Kirema.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Schools
EDU-00600,Education,"The initiative is expected to strengthen teachers’ digital skills, improve the integration of technology in teaching and learning, and enhance the delivery of competency-based education in schools across Marsabit County.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/marsabit-jss-teachers-undergo-ict-integration-training/,2026-07-15,Teachers
EDU-00601,Education,"The Migori Training Instructors, drawn from Vocational Training Centres across the county, converged at the County Department of Education offices to demand immediate issuance of promotion letters, saying some employees have remained in the same job groups for six to 15 years despite meeting the qualifications for advancement.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/migori-vtcs-instructors-demand-action-following-overdue-promotions-2/,2026-07-15,Teachers
EDU-00602,Education,"Chris Angira, a member of the Migori County Instructors Welfare, further said that repeated attempts to seek clarification from the Department of Education had yielded little progress, alleging that senior officials had consistently failed to provide clear timelines on when the promotions would be implemented.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/migori-vtcs-instructors-demand-action-following-overdue-promotions-2/,2026-07-15,Teachers
EDU-00603,Education,He noted that the prolonged delays had left many instructors feeling overlooked despite their contribution to technical and vocational education in the county.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/migori-vtcs-instructors-demand-action-following-overdue-promotions-2/,2026-07-15,General
EDU-00604,Education,The Instructors warned that continued delays could disrupt learning in Migori’s Vocational Training Centres if the matter remains unresolved.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/migori-vtcs-instructors-demand-action-following-overdue-promotions-2/,2026-07-15,Teachers
EDU-00605,Education,"In May this year, Migori County Governor Ochilo Ayacko appeared before the Senate Education Committee to answer queries concerning Early Childhood Development Education (ECDE) and Vocational Training Centres (VTC) teacher pay disparities.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/migori-vtcs-instructors-demand-action-following-overdue-promotions-2/,2026-07-15,Teachers
EDU-00606,Education,"Efforts to improve education and infrastructure in Emuhaya Constituency have gained momentum following a series of development initiatives spearheaded by Kenya Union of Post Primary Education Teachers (KUPPET) National Chairman and area MP, Omboko Milemba.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Teachers
EDU-00607,Education,"During a development tour of West Bunyore Ward, Milemba issued a cheque worth Sh 1 million to kick-start the construction of the first classroom at the proposed Emmabwi Senior School, a project that marks a major milestone for residents who have long lacked a senior secondary institution within their locality.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Schools
EDU-00608,Education,He further directed his office to allocate additional funds for more classrooms and an administration block to enable the institution to grow into a fully-fledged senior school.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Schools
EDU-00609,Education,Milemba also announced that Emmabwi primary school has been prioritized for the construction of a modern storey classroom block to improve the learning environment and accommodate the growing number of learners.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Schools
EDU-00610,Education,"At Isanda primary school, Milemba assessed the quality of recently renovated classrooms, where terrazzo flooring and general refurbishment have transformed the learning spaces into clean and modern facilities.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Schools
EDU-00611,Education,He commended the contractors and the School Project Management Committee (PMC) for delivering quality work.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Schools
EDU-00612,Education,"To sustain the improvements, he issued an additional Sh800,000 to facilitate the renovation of more classrooms so that more learners can benefit from improved infrastructure.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Schools
EDU-00613,Education,"In a separate engagement at Elununi primary school, the legislator reflected on the institution’s progress since he first assumed office in 2017, noting that the school then operated in mud-walled classrooms.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Schools
EDU-00614,Education,"“I found Elununi primary school as a young institution with learners studying in mud-walled classrooms, and I made a commitment to walk with the school until it became a strong centre of learning,” he said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Schools
EDU-00615,Education,"The MP issued a cheque worth Sh 700,000 towards ongoing improvements at the school and directed that funds be allocated for the construction of an administration block to provide teachers with a conducive workspace for lessons.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Teachers
EDU-00616,Education,"Milemba reaffirmed his commitment to delivering practical solutions that improve livelihoods, emphasizing that sustained investment in education and infrastructure remains key to transforming Vihiga county.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-15,Schools
EDU-00617,Education,"The move to improve learning conditions in Mathioya Constituency gained momentum after Mioro Senior Day School received its first-ever school bus, with area MP Edwin Mugo unveiling an ambitious plan to equip more day secondary schools with buses through the National Government Constituencies Development Fund (NG-CDF).",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mioro-senior-day-school-mathioya-receives-bus/,2026-07-15,Schools
EDU-00618,Education,"The newly acquired bus is expected to ease transport challenges that have for years limited students’ participation in academic tours, sports competitions and other co-curricular activities, while reducing the cost of hiring vehicles.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mioro-senior-day-school-mathioya-receives-bus/,2026-07-15,General
EDU-00619,Education,"Speaking during the handover of the bus on Friday, Mugo said school transport has become an integral part of quality education, noting that institutions without buses often miss valuable learning opportunities beyond the classroom.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mioro-senior-day-school-mathioya-receives-bus/,2026-07-15,Schools
EDU-00620,Education,"He announced that four other senior day secondary schools; Gitugi Mixed, Kiriaini Mixed, Kamune and Iruri secondary schools, have also been earmarked to receive buses through the constituency’s NG-CDF programme in the coming months.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mioro-senior-day-school-mathioya-receives-bus/,2026-07-15,Schools
EDU-00621,Education,"The legislator noted that the buses will not only benefit students, but will also serve members of the surrounding communities whenever the need arises, helping ease transport challenges during community activities and emergencies.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mioro-senior-day-school-mathioya-receives-bus/,2026-07-15,General
EDU-00622,Education,"The MP noted that Mioro Senior Day School is the first institution in Mathioya Constituency to acquire a school bus through the NG-CDF, since the constituency was established, describing the project as a milestone in efforts to modernize learning institutions.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mioro-senior-day-school-mathioya-receives-bus/,2026-07-15,Schools
EDU-00623,Education,"Mugo, who serves as a member of the National Assembly Budget and Appropriations Committee, reaffirmed Parliament’s commitment to strengthening the education sector through adequate funding.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mioro-senior-day-school-mathioya-receives-bus/,2026-07-15,General
EDU-00624,Education,"He said the committee has allocated sufficient resources in the national budget to support basic education, university education, school capitation and other critical programmes aimed at improving access to quality education across the country.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mioro-senior-day-school-mathioya-receives-bus/,2026-07-15,Schools
EDU-00625,Education,Mugo expressed confidence that timely funding of the education sector would enable schools to operate more effectively while ensuring learners receive the support they need to excel academically.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mioro-senior-day-school-mathioya-receives-bus/,2026-07-15,Schools
