PSA_ID,Domain,Sub_Category,English,Kiswahili,Ekegusii,Dholuo,Somali,Source,Date,Metadata,Origin_File,Region,PSA_Score,Notice_Style
120,Governance,Elections and Voter Education,Last call: IEBC urges Kenyans to register before Tuesday deadline the-star.co.ke,,,,,GoogleNews_en,"Mon, 27 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQYkJvS0FkQ2ZtQmFKUXJNYk1uRFo2RG5tSDM4R3F5WXdIUExOdllZQ3hJd3ludEZuUmsyTWJ1X3NKdlRaM0JOcDZ4dUdiM3VQeUJBMlZBYXZ1N0Z1Z3ZMdXktZWZWS2VjZ2dLbGdoakhvVE1mSDFkSGM5TEc0cUNkckRGX1J0X194ODkyREJ4QXYwWEVlR09nWjBuRjY1SVhNcVVkNzhEQXpEUFE?oc=5,googlenews_governance_psa.csv,,,
121,Governance,Elections and Voter Education,IEBC urges Kenyans to register before Tuesday’s deadline - People Daily.,,,,,GoogleNews_en,"Mon, 27 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxONDhYNUNFY2o5Umc0VmlsN3lvSEdsa09hR3pZN1UzYXBUMHRidmFnUW13Wk1KOU0wSXV0XzN6N1NqR0pxN2xidzJnYjBaeXdzRHc4SVNjNzFtSHh6VXVzUi1hUi11c2FVa0hwdkRGVVRTSkVwcFlFLXA2UUZ3SWV1VkZicXU4cDZkd0szOWNOckh1UQ?oc=5,googlenews_governance_psa.csv,,,
122,Governance,Elections and Voter Education,IEBC urges Kenyans to register before Tuesday’s deadline People Daily,,,,,GoogleNews_en,"Mon, 27 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxONDhYNUNFY2o5Umc0VmlsN3lvSEdsa09hR3pZN1UzYXBUMHRidmFnUW13Wk1KOU0wSXV0XzN6N1NqR0pxN2xidzJnYjBaeXdzRHc4SVNjNzFtSHh6VXVzUi1hUi11c2FVa0hwdkRGVVRTSkVwcFlFLXA2UUZ3SWV1VkZicXU4cDZkd0szOWNOckh1UQ?oc=5,googlenews_governance_psa.csv,,,
123,Governance,Elections and Voter Education,IEBC registers over 1.8M Kenyans as enhanced voter registration deadline nears - People Daily.,,,,,GoogleNews_en,"Fri, 24 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNcVBLMEFSWFZ5WThfZUR2YVpHdWJJampwdlVNZ3RSVUZsOGRHQ0xfMnZDX0lmT1F3aTRwY0ZjeGdFNVFrdHZuamdlUGF6dlBqS0hwVHR1Rlc0UUhlU2hOWWtsZHJ5b1pzUHhpX3RZcXgwU05UT3NXOV9COHFTNXUxRFNKc3JmcWdiVXZvR0FXMkJlOU1pR3VCR1NVSnNFenUzdmpodDVvV2pMM2p6NTZwcg?oc=5,googlenews_governance_psa.csv,,,
124,Governance,Elections and Voter Education,IEBC registers over 1.8M Kenyans as enhanced voter registration deadline nears People Daily,,,,,GoogleNews_en,"Fri, 24 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNcVBLMEFSWFZ5WThfZUR2YVpHdWJJampwdlVNZ3RSVUZsOGRHQ0xfMnZDX0lmT1F3aTRwY0ZjeGdFNVFrdHZuamdlUGF6dlBqS0hwVHR1Rlc0UUhlU2hOWWtsZHJ5b1pzUHhpX3RZcXgwU05UT3NXOV9COHFTNXUxRFNKc3JmcWdiVXZvR0FXMkJlOU1pR3VCR1NVSnNFenUzdmpodDVvV2pMM2p6NTZwcg?oc=5,googlenews_governance_psa.csv,,,
125,Governance,Elections and Voter Education,"Six days to go, no extension: IEBC holds firm on April 28 voter registration deadline - the-star.co.ke.",,,,,GoogleNews_en,"Wed, 22 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxOSWFqNUdUTTZLNkJ1TzVjamxNQjdKaENYVnVCZ0FfaC1ueVVsNTZjR3h2WGg5WWJyYncweGpxRzhiRnNPa2NaLV9pV2RiNzFIQUlpa1dyV3Y2TUlBeFl6c0RITFkxdXU2MUFXS2h2RlBxM1dkVG80OExSYkY5YUNCNUFmTTQ2NFQxbmdhT2J4c3V2cHI2Yjk0RXRFVy1uQQ?oc=5,googlenews_governance_psa.csv,,,
126,Governance,Elections and Voter Education,"Six days to go, no extension: IEBC holds firm on April 28 voter registration deadline the-star.co.ke",,,,,GoogleNews_en,"Wed, 22 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxOSWFqNUdUTTZLNkJ1TzVjamxNQjdKaENYVnVCZ0FfaC1ueVVsNTZjR3h2WGg5WWJyYncweGpxRzhiRnNPa2NaLV9pV2RiNzFIQUlpa1dyV3Y2TUlBeFl6c0RITFkxdXU2MUFXS2h2RlBxM1dkVG80OExSYkY5YUNCNUFmTTQ2NFQxbmdhT2J4c3V2cHI2Yjk0RXRFVy1uQQ?oc=5,googlenews_governance_psa.csv,,,
127,Governance,Elections and Voter Education,IEBC explains why pre-2012 voters must register afresh amid public uproar - Citizen Digital.,,,,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiswFBVV95cUxOMXZobjJxcllhVDNxNURjRUlJVXVmVmFrRFQ2dXhTVGt4eXl5TG1BREo2akVMNklsWnVyM0hWWGJWS3JVVFdaQVBRMElNMktGWExDOWs2V0d0VVEyWURLVnNScS1FSVltUWVmei1kVzdiQ3MwNjU0VXRNQXpvYWdYSG9tQVRhbmxtZ2FWYm53T3lxUDdrXzB1WDdJcmdMME9hTzk3ck1reC1yNXZWMHB4UjJ6cw?oc=5,googlenews_governance_psa.csv,,,
128,Governance,Elections and Voter Education,IEBC explains why pre-2012 voters must register afresh amid public uproar Citizen Digital,,,,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiswFBVV95cUxOMXZobjJxcllhVDNxNURjRUlJVXVmVmFrRFQ2dXhTVGt4eXl5TG1BREo2akVMNklsWnVyM0hWWGJWS3JVVFdaQVBRMElNMktGWExDOWs2V0d0VVEyWURLVnNScS1FSVltUWVmei1kVzdiQ3MwNjU0VXRNQXpvYWdYSG9tQVRhbmxtZ2FWYm53T3lxUDdrXzB1WDdJcmdMME9hTzk3ck1reC1yNXZWMHB4UjJ6cw?oc=5,googlenews_governance_psa.csv,,,
129,Governance,Elections and Voter Education,IEBC rules out extension of voter registration as deadline nears - Citizen Digital.,,,,,GoogleNews_en,"Tue, 21 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxPM2pkVWtWMzRUMGJ2alVJVDVyT2tCQlcyOXhlclpfRVhmUl9ieWhMdUZ1am5xSXVwT01pemhlZVhjb3VqaEJ3X3lJem5ycDExbGdIdm9EVkVGRk1jMDE0VENjRFhSLWtQeTNEQzI1YmF1RUQ1T3ltYVh5SExNeTlTR1dfcmpCN29uWGRneENwdnhickVXOWF2b2FucFN2QmhYVTliSXdHTQ?oc=5,googlenews_governance_psa.csv,,,
130,Governance,Elections and Voter Education,IEBC rules out extension of voter registration as deadline nears Citizen Digital,,,,,GoogleNews_en,"Tue, 21 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxPM2pkVWtWMzRUMGJ2alVJVDVyT2tCQlcyOXhlclpfRVhmUl9ieWhMdUZ1am5xSXVwT01pemhlZVhjb3VqaEJ3X3lJem5ycDExbGdIdm9EVkVGRk1jMDE0VENjRFhSLWtQeTNEQzI1YmF1RUQ1T3ltYVh5SExNeTlTR1dfcmpCN29uWGRneENwdnhickVXOWF2b2FucFN2QmhYVTliSXdHTQ?oc=5,googlenews_governance_psa.csv,,,
131,Governance,Elections and Voter Education,IEBC calls on youth to drive voter registration surge ahead of 2027 polls - Kenya News Agency.,,,,,GoogleNews_en,"Fri, 24 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipAFBVV95cUxQazNnRTZ2aXgyY2NoRXhKb1RJbUlCZy14cjBZNVFuZUQweDhSbzNaTGc1NWdnM3RQSW1IM3huMWMzSGNKWG9VWk9saWRlUUlsVVo2bHlTeTFXaW9tRGkyTDhrcXNKaGJpU0VfTXlzZUNoNE5iMV9zM3RtdXBVbkhlNWZrVUFETm9UTENzejRaRmdqY0ZjaVBPUzZfVmd3SXFXR1BpMQ?oc=5,googlenews_governance_psa.csv,,,
132,Governance,Elections and Voter Education,IEBC calls on youth to drive voter registration surge ahead of 2027 polls Kenya News Agency,,,,,GoogleNews_en,"Fri, 24 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipAFBVV95cUxQazNnRTZ2aXgyY2NoRXhKb1RJbUlCZy14cjBZNVFuZUQweDhSbzNaTGc1NWdnM3RQSW1IM3huMWMzSGNKWG9VWk9saWRlUUlsVVo2bHlTeTFXaW9tRGkyTDhrcXNKaGJpU0VfTXlzZUNoNE5iMV9zM3RtdXBVbkhlNWZrVUFETm9UTENzejRaRmdqY0ZjaVBPUzZfVmd3SXFXR1BpMQ?oc=5,googlenews_governance_psa.csv,,,
133,Governance,Elections and Voter Education,"Old voters listed before 2012 must register afresh ahead of 2027 polls, IEBC says - the-star.co.ke.",,,,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMilwFBVV95cUxPS2h2MzVBNXY3WDB3N0ZIVlRxaTZKcklWdzlMd01IMzhoVS1FTmFBWTlxdmdaYWJQX3VBM0RpMWZEekdtanc5alNCWEtOa0ZlSlBUa0VPRWhFd3NfM3BrR1ZhUTdyT3VnaGs3YW9lQU10aHcySDJKUFBzUmh3WkFkQlUwbGZQY2ZqWmtscDBBRDN2YTJBOFpr?oc=5,googlenews_governance_psa.csv,,,
134,Governance,Elections and Voter Education,"Old voters listed before 2012 must register afresh ahead of 2027 polls, IEBC says the-star.co.ke",,,,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMilwFBVV95cUxPS2h2MzVBNXY3WDB3N0ZIVlRxaTZKcklWdzlMd01IMzhoVS1FTmFBWTlxdmdaYWJQX3VBM0RpMWZEekdtanc5alNCWEtOa0ZlSlBUa0VPRWhFd3NfM3BrR1ZhUTdyT3VnaGs3YW9lQU10aHcySDJKUFBzUmh3WkFkQlUwbGZQY2ZqWmtscDBBRDN2YTJBOFpr?oc=5,googlenews_governance_psa.csv,,,
135,Governance,Elections and Voter Education,IEBC Announces Temporary Jobs Paying Ksh2000 Per Day: How to Apply - Kenyans.co.ke.,,,,,GoogleNews_en,"Wed, 21 Jan 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxQRXhpTmRRdHpsd1JQaGQ1SmdwN1RKTElCeGxMdXhyNTAzcHMzeGNBaGNmZjJIdzQ1c3JUdU95V1VVRV9QdFZZZldGZVVmLTFsUjFMMzF5dHlOMW02MllaNnJRM3ZTa2lxMlNBRW1MbTBJd29EMzN6Q1ZFQ1FtZTcyY1J2eS05cHZzVFV3bmJCVkliRWxVbmNhbUtjTXBvbS1QbjdwMGF3ZXU1V29ES0hONXlFNVpnVE83VUJ4QUZ3?oc=5,googlenews_governance_psa.csv,,,
136,Governance,Elections and Voter Education,IEBC Announces Temporary Jobs Paying Ksh2000 Per Day: How to Apply Kenyans.co.ke,,,,,GoogleNews_en,"Wed, 21 Jan 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxQRXhpTmRRdHpsd1JQaGQ1SmdwN1RKTElCeGxMdXhyNTAzcHMzeGNBaGNmZjJIdzQ1c3JUdU95V1VVRV9QdFZZZldGZVVmLTFsUjFMMzF5dHlOMW02MllaNnJRM3ZTa2lxMlNBRW1MbTBJd29EMzN6Q1ZFQ1FtZTcyY1J2eS05cHZzVFV3bmJCVkliRWxVbmNhbUtjTXBvbS1QbjdwMGF3ZXU1V29ES0hONXlFNVpnVE83VUJ4QUZ3?oc=5,googlenews_governance_psa.csv,,,
137,Governance,Elections and Voter Education,"IEBC bans photos in polling booths, warns of Sh1m fine, jail term - the-star.co.ke.",,,,,GoogleNews_en,"Wed, 13 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxPTVBNX3lsMVVpTTR6bG0tOUphVkZJc1ZRdHlwY0lGd01BRk9yU0w0Mld4bmFSb3hUTXhuRmZwVS13NW0zQVdIRTQtRzdkYzhsZl9jdEFqemNYbFRnZXhPVTNYQ2Q4RDRBc25rc3RpUVRIZ0ZUOWN4bHhGelFaeXdqd3VuT1ZaelJlTWpzRUxLbERRbHZWZ0x3bFJfMGE?oc=5,googlenews_governance_psa.csv,,,
138,Governance,Elections and Voter Education,"IEBC bans photos in polling booths, warns of Sh1m fine, jail term the-star.co.ke",,,,,GoogleNews_en,"Wed, 13 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxPTVBNX3lsMVVpTTR6bG0tOUphVkZJc1ZRdHlwY0lGd01BRk9yU0w0Mld4bmFSb3hUTXhuRmZwVS13NW0zQVdIRTQtRzdkYzhsZl9jdEFqemNYbFRnZXhPVTNYQ2Q4RDRBc25rc3RpUVRIZ0ZUOWN4bHhGelFaeXdqd3VuT1ZaelJlTWpzRUxLbERRbHZWZ0x3bFJfMGE?oc=5,googlenews_governance_psa.csv,,,
139,Governance,Elections and Voter Education,IEBC directs voters who registered before 2012 to enrol afresh - People Daily.,,,,,GoogleNews_en,"Fri, 03 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxPTm5kTW5WUG5LVEZPM25VOS05bGVoS1FiNEJubEFoMi1LNnFEU3ZJUXdlSjIyelRKcjVNalVMdFdqQlM4M0NuQ0VNNTVhZTQzSHpVUHR2TkQ5NTktT3EtNUE2ZHJrdkNGNWxRbUhSRGNXNDhnQnRIdXRFNExtVk53NHUzQW1NX0dPNTNhRkxDcTN5eGVkV1AtcjZqWQ?oc=5,googlenews_governance_psa.csv,,,
140,Governance,Elections and Voter Education,IEBC directs voters who registered before 2012 to enrol afresh People Daily,,,,,GoogleNews_en,"Fri, 03 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxPTm5kTW5WUG5LVEZPM25VOS05bGVoS1FiNEJubEFoMi1LNnFEU3ZJUXdlSjIyelRKcjVNalVMdFdqQlM4M0NuQ0VNNTVhZTQzSHpVUHR2TkQ5NTktT3EtNUE2ZHJrdkNGNWxRbUhSRGNXNDhnQnRIdXRFNExtVk53NHUzQW1NX0dPNTNhRkxDcTN5eGVkV1AtcjZqWQ?oc=5,googlenews_governance_psa.csv,,,
141,Governance,Elections and Voter Education,No date set for Lagos state elections as electoral body warns Nigerians of fake timetable - Africa Check.,,,,,GoogleNews_en,"Tue, 15 Apr 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPU2UtMXVGbC1MWHNHUFVCLUlxNGU2Z3Rvd293TjZNSVZsbGNIb1IycEtLeGdhRHpKWjNRWHVwaXVYV3VVNWZmNlhncDVsVEdDUWVFT2xRY1dueW53a0ZpQUlCU2x3Z01tRmJaN2FnQ1BuMURvbThseUp5TnFma3MycXpOU2hEbjJZcENQbzZFRG53NjI1MkUwbDgxS2FiempxSk9iRngtaWlKLThDc0dhWEpRRHl3bC1I?oc=5,googlenews_governance_psa.csv,,,
142,Governance,Elections and Voter Education,No date set for Lagos state elections as electoral body warns Nigerians of fake timetable Africa Check,,,,,GoogleNews_en,"Tue, 15 Apr 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPU2UtMXVGbC1MWHNHUFVCLUlxNGU2Z3Rvd293TjZNSVZsbGNIb1IycEtLeGdhRHpKWjNRWHVwaXVYV3VVNWZmNlhncDVsVEdDUWVFT2xRY1dueW53a0ZpQUlCU2x3Z01tRmJaN2FnQ1BuMURvbThseUp5TnFma3MycXpOU2hEbjJZcENQbzZFRG53NjI1MkUwbDgxS2FiempxSk9iRngtaWlKLThDc0dhWEpRRHl3bC1I?oc=5,googlenews_governance_psa.csv,,,
143,Governance,Public Participation,Imenti Forest: Public participation forum shouldn't be a rubber-stamping exercise - standardmedia.co.ke.,,,,,GoogleNews_en,"Wed, 08 Jul 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQWmxHNFJfUjRXUUY1YkRJc3Nydk1nZl9FWXpCQ3doMmQ1ZThXNXJIeWpGQVNRNmhLb1hQdjVBR3V0TEdPNWlUT0RXcVJaQkhyT1JtS0hPcTdkcUg1SFJzcGRaTFlEWWNrbEZZRjh5T29QVDBzLXBMV2pZdUstYlNybjlKUWVzU0pNel8tUHFILW92ZEF6eThwR1FGN3c3RVJReHlQYmgtMGZ3THJtakpabjJ1NUt1S2lMMkMzbFozc2M5QWVVZGQ0NWRkeTl1UnhsaGZJcg?oc=5,googlenews_governance_psa.csv,,,
144,Governance,Public Participation,Imenti Forest: Public participation forum shouldn't be a rubber-stamping exercise standardmedia.co.ke,,,,,GoogleNews_en,"Wed, 08 Jul 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQWmxHNFJfUjRXUUY1YkRJc3Nydk1nZl9FWXpCQ3doMmQ1ZThXNXJIeWpGQVNRNmhLb1hQdjVBR3V0TEdPNWlUT0RXcVJaQkhyT1JtS0hPcTdkcUg1SFJzcGRaTFlEWWNrbEZZRjh5T29QVDBzLXBMV2pZdUstYlNybjlKUWVzU0pNel8tUHFILW92ZEF6eThwR1FGN3c3RVJReHlQYmgtMGZ3THJtakpabjJ1NUt1S2lMMkMzbFozc2M5QWVVZGQ0NWRkeTl1UnhsaGZJcg?oc=5,googlenews_governance_psa.csv,,,
145,Governance,Public Participation,KFS announces public participation on proposed airstrip in Imenti forest despite court order - People Daily.,,,,,GoogleNews_en,"Thu, 02 Jul 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOenFSRUVJYkE3OFV3VkFjNnJpVXp0bzAza1pHUFR3cTMzYldIa0NJbTNwTmVaeFVWMWJQc1NpcDBqN3pOVF9Tc3pGcEVadWRJbjFSLURLOG03cnBCNmVCc3kxUDFib3hCamNhVzZrY0ItamM3enpNMnY1T1hRb0g5TGtyRk1sNGMxVTlUeUdnc0lINDVidE9KVnBpRzhvTml1SV95V0pnRXhPd2N3Slp2dE1JQkZwVGMyMzBkdUotMl8tMUE?oc=5,googlenews_governance_psa.csv,,,
146,Governance,Public Participation,KFS announces public participation on proposed airstrip in Imenti forest despite court order People Daily,,,,,GoogleNews_en,"Thu, 02 Jul 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOenFSRUVJYkE3OFV3VkFjNnJpVXp0bzAza1pHUFR3cTMzYldIa0NJbTNwTmVaeFVWMWJQc1NpcDBqN3pOVF9Tc3pGcEVadWRJbjFSLURLOG03cnBCNmVCc3kxUDFib3hCamNhVzZrY0ItamM3enpNMnY1T1hRb0g5TGtyRk1sNGMxVTlUeUdnc0lINDVidE9KVnBpRzhvTml1SV95V0pnRXhPd2N3Slp2dE1JQkZwVGMyMzBkdUotMl8tMUE?oc=5,googlenews_governance_psa.csv,,,
147,Governance,Public Participation,Kakamega set to host KEMFRI training centre after successful public participation - Education News.,,,,,GoogleNews_en,"Wed, 18 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxOa2doMy1qZndsLXdvRkFYR3JRSnMwYzdsRDhDdUdPRjlhRUgzOHN1eW9KT3g5MnZPSW92VWhvNlVvUkZyZy05N2FQTnkwMHFxZFZUWFhjOWlaMFhzZzRudktIS0IwZnZZanNUX0FHSWJQM1I5eldQdEpaT1Z3N2ZmMU9QWS1DR1pETzgwaHlhbzlmVXlmcU9iV2k0OUp3cTZYRGM2c09VeWJxTmNWd0U4?oc=5,googlenews_governance_psa.csv,,,
148,Governance,Public Participation,Kakamega set to host KEMFRI training centre after successful public participation Education News,,,,,GoogleNews_en,"Wed, 18 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxOa2doMy1qZndsLXdvRkFYR3JRSnMwYzdsRDhDdUdPRjlhRUgzOHN1eW9KT3g5MnZPSW92VWhvNlVvUkZyZy05N2FQTnkwMHFxZFZUWFhjOWlaMFhzZzRudktIS0IwZnZZanNUX0FHSWJQM1I5eldQdEpaT1Z3N2ZmMU9QWS1DR1pETzgwaHlhbzlmVXlmcU9iV2k0OUp3cTZYRGM2c09VeWJxTmNWd0U4?oc=5,googlenews_governance_psa.csv,,,
149,Governance,Public Service Delivery,ECitizen Announces OTP SMS Delays For Safaricom Users - The Kenya Times.,,,,,GoogleNews_en,"Tue, 07 Jul 2026 11:17:09 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxNMWtNZzRUT1djTFZCT1N0RHVoeVpTZEs4QkJBZUlyWlhEWTVTRnJpUXNCNVc0RmJwT09IdkxUMjJXYVpxb3VyMmFZVzFmVXVRMUE3Mzl2aFNvamdhb3c1TUwzbVFDN3htRkNQT3FmZkR0UDRDcEdDTkJmbmZNSzltQ2hUWEJZejNVMXc4b1MxYU9TMHNQMHhtT1YzWnBqRVBVVXE3RWJtbw?oc=5,googlenews_governance_psa.csv,,,
150,Governance,Public Service Delivery,ECitizen Announces OTP SMS Delays For Safaricom Users The Kenya Times,,,,,GoogleNews_en,"Tue, 07 Jul 2026 11:17:09 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxNMWtNZzRUT1djTFZCT1N0RHVoeVpTZEs4QkJBZUlyWlhEWTVTRnJpUXNCNVc0RmJwT09IdkxUMjJXYVpxb3VyMmFZVzFmVXVRMUE3Mzl2aFNvamdhb3c1TUwzbVFDN3htRkNQT3FmZkR0UDRDcEdDTkJmbmZNSzltQ2hUWEJZejNVMXc4b1MxYU9TMHNQMHhtT1YzWnBqRVBVVXE3RWJtbw?oc=5,googlenews_governance_psa.csv,,,
151,Governance,Public Service Delivery,Auditor General urges government to take full control of eCitizen platform - The Eastleigh Voice.,,,,,GoogleNews_en,"Sat, 04 Jul 2026 13:21:27 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOY0ZYenZmTzZWNUxaR3ZCMzlPVUVvQzBuaVZ5a2VSc2lNNnNQbTJxRHRLVUU4eHQ2Y2xzMXREVk1paTBzYzY3bXpBemVBMUY1QjZ3UzBOM2lxN3MwSUVyWGpfSVQweTE5eGNNYzktWkF3TmR6RTRFYjF2RVFhX0pNNU13MTVLRGRmNUptVnBLOGJrSXY0dnh5MGplWktGRkcwdW5mM3YwNTdsLUszNy1LemhaZVVxc2ItcXJ5a1BTM2ZQWHc?oc=5,googlenews_governance_psa.csv,,,
152,Governance,Public Service Delivery,Auditor General urges government to take full control of eCitizen platform The Eastleigh Voice,,,,,GoogleNews_en,"Sat, 04 Jul 2026 13:21:27 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOY0ZYenZmTzZWNUxaR3ZCMzlPVUVvQzBuaVZ5a2VSc2lNNnNQbTJxRHRLVUU4eHQ2Y2xzMXREVk1paTBzYzY3bXpBemVBMUY1QjZ3UzBOM2lxN3MwSUVyWGpfSVQweTE5eGNNYzktWkF3TmR6RTRFYjF2RVFhX0pNNU13MTVLRGRmNUptVnBLOGJrSXY0dnh5MGplWktGRkcwdW5mM3YwNTdsLUszNy1LemhaZVVxc2ItcXJ5a1BTM2ZQWHc?oc=5,googlenews_governance_psa.csv,,,
153,Governance,Public Service Delivery,Huduma Kenya Announces Major Reforms to Improve eCitizen Services - Kenyans.co.ke.,,,,,GoogleNews_en,"Sat, 28 Mar 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxNcEE1LTAzZUd5X1hLWTk0aWIzZlNJaHpGd0FfNk1FNGhMdmF4SjB0WldWYWZDejZtaUdtV3AyQmdheXdBTDM5TzVkU0JsYldGcWFIT3RfZ0V2UXJYb05pdUFZQWpIeERwdlR3cnpWdnZGandQV3A0aFlMeTdwdWJDQ3plNmxpQm9vLUhfZ19yQTJScHVUWXNENnBiY3hrVXVGSVhuOWZTOFo1UmxEVnJR?oc=5,googlenews_governance_psa.csv,,,
154,Governance,Public Service Delivery,Huduma Kenya Announces Major Reforms to Improve eCitizen Services Kenyans.co.ke,,,,,GoogleNews_en,"Sat, 28 Mar 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxNcEE1LTAzZUd5X1hLWTk0aWIzZlNJaHpGd0FfNk1FNGhMdmF4SjB0WldWYWZDejZtaUdtV3AyQmdheXdBTDM5TzVkU0JsYldGcWFIT3RfZ0V2UXJYb05pdUFZQWpIeERwdlR3cnpWdnZGandQV3A0aFlMeTdwdWJDQ3plNmxpQm9vLUhfZ19yQTJScHVUWXNENnBiY3hrVXVGSVhuOWZTOFo1UmxEVnJR?oc=5,googlenews_governance_psa.csv,,,
155,Governance,Public Service Delivery,Kenya’s eCitizen Convenience Fee Set to Double Under New Tiered Structure - tech-ish.com.,,,,,GoogleNews_en,"Wed, 06 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMifEFVX3lxTFA3WEhQSHdPZi1KSHBSYWFNYlMzZ2I5ajVmc1dnaWs1TUZUMjhCUVNkRXFOZ01pSlRubEFNTWVLZjJqOHR1RU5RSTVFeUhHUFF1VnYwMGt0Zi02bU4zSDZuYkhhVXM2NUY0d0FzMjBGdmpTdi0wTkw4bDFwNUQ?oc=5,googlenews_governance_psa.csv,,,
156,Governance,Public Service Delivery,Kenya’s eCitizen Convenience Fee Set to Double Under New Tiered Structure tech-ish.com,,,,,GoogleNews_en,"Wed, 06 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMifEFVX3lxTFA3WEhQSHdPZi1KSHBSYWFNYlMzZ2I5ajVmc1dnaWs1TUZUMjhCUVNkRXFOZ01pSlRubEFNTWVLZjJqOHR1RU5RSTVFeUhHUFF1VnYwMGt0Zi02bU4zSDZuYkhhVXM2NUY0d0FzMjBGdmpTdi0wTkw4bDFwNUQ?oc=5,googlenews_governance_psa.csv,,,
157,Governance,Public Service Delivery,eCitizen Fees Set to Double to KSh 100 in Fresh Treasury Proposal - Dawan Africa.,,,,,GoogleNews_en,"Wed, 06 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxNTGlhcGRhRHA2cUZORHprT21Mc184T0tCMF9nMEFEWnhkSk4zRnl3bzFGdm9VdV9aOUxxUE1Vc1p0bTZBMElBUU5uMjVKeGdsQVV3dWJ4LU1Pc3JpNFUxNVp6d0xIVkpLZUhtQmx4Q0N3X1JnLUhWek9ZaDVNRmxNNjhOaG10RlVmc2plOFo3dnZpQ2lZOWdfNjc4aw?oc=5,googlenews_governance_psa.csv,,,
158,Governance,Public Service Delivery,eCitizen Fees Set to Double to KSh 100 in Fresh Treasury Proposal Dawan Africa,,,,,GoogleNews_en,"Wed, 06 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxNTGlhcGRhRHA2cUZORHprT21Mc184T0tCMF9nMEFEWnhkSk4zRnl3bzFGdm9VdV9aOUxxUE1Vc1p0bTZBMElBUU5uMjVKeGdsQVV3dWJ4LU1Pc3JpNFUxNVp6d0xIVkpLZUhtQmx4Q0N3X1JnLUhWek9ZaDVNRmxNNjhOaG10RlVmc2plOFo3dnZpQ2lZOWdfNjc4aw?oc=5,googlenews_governance_psa.csv,,,
