PSA_ID,Domain,English,Kiswahili,Dholuo,Source_Name,Source_URL,Date,Metadata
PSA-1a442131c211,health,"At least 13 local government areas, including Toro, Kirfi, Alkaleri, Ganjuwa, Shira and Ningi, have a high number of zero-dose children, with low pentavalent vaccine (Penta-3) coverage, which protects against five diseases, and many children miss follow-up doses.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/data-driven-community-led-vaccination-reaching-unreached-children-bauchi-state-nigeria,2026-05-07T12:00:00Z,"article_title=Data-driven, community-led vaccination is reaching the unreached children in Bauchi State, Nigeria"
PSA-3292efd77b79,health,"While overall state coverage is about 79%, nearly 45% LGAs remain below 80%, increasing the risk of vaccine preventable disease outbreaks.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/data-driven-community-led-vaccination-reaching-unreached-children-bauchi-state-nigeria,2026-05-07T12:00:00Z,"article_title=Data-driven, community-led vaccination is reaching the unreached children in Bauchi State, Nigeria"
PSA-3e164f3582ce,health,"Now, more parents are bringing their children.” Bringing services closer To reduce access barriers, the state implemented an integrated delivery model combining routine immunisation for children aged 0–23 months, introduction of the malaria vaccine, and the Big Catch-Up targeting children aged 24–59 months.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/data-driven-community-led-vaccination-reaching-unreached-children-bauchi-state-nigeria,2026-05-07T12:00:00Z,"article_title=Data-driven, community-led vaccination is reaching the unreached children in Bauchi State, Nigeria"
PSA-f002ed7698c0,health,"Across all 20 LGAs, 1,292 health workers were deployed to 323 wards during a four-day malaria vaccination intensification campaign from 24 to 28 March 2026.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/data-driven-community-led-vaccination-reaching-unreached-children-bauchi-state-nigeria,2026-05-07T12:00:00Z,"article_title=Data-driven, community-led vaccination is reaching the unreached children in Bauchi State, Nigeria"
PSA-6346cb9c2aa4,health,"Awareness that drives uptake For Safiya Yakubu, a caregiver in Zango settlement, personal experience informed her decision to vaccinate her 15-month-old son. “I once had severe malaria and almost collapsed,” she said. “When I heard about the vaccine, I went straight to the health facility.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/data-driven-community-led-vaccination-reaching-unreached-children-bauchi-state-nigeria,2026-05-07T12:00:00Z,"article_title=Data-driven, community-led vaccination is reaching the unreached children in Bauchi State, Nigeria"
PSA-22d907997fee,health,"Nigeria has one of the highest numbers of zero-dose children globally, with over 2.1 million children who have not received any routine vaccines, largely in hard-to-reach areas.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/data-driven-community-led-vaccination-reaching-unreached-children-bauchi-state-nigeria,2026-05-07T12:00:00Z,"article_title=Data-driven, community-led vaccination is reaching the unreached children in Bauchi State, Nigeria"
PSA-eb062a7baba8,health,"Globally, an estimated 14.3 million children remain unvaccinated each year, sustaining outbreaks of vaccine-preventable diseases.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/data-driven-community-led-vaccination-reaching-unreached-children-bauchi-state-nigeria,2026-05-07T12:00:00Z,"article_title=Data-driven, community-led vaccination is reaching the unreached children in Bauchi State, Nigeria"
PSA-f9dbe608fe90,health,Sustaining and scaling this approach will be critical to reaching every child and ensuring equitable access to life-saving vaccines. • WHO Immunization Data Portal: https://immunizationdata.who.int • NPHCDA: https://nphcda.gov.ng,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/data-driven-community-led-vaccination-reaching-unreached-children-bauchi-state-nigeria,2026-05-07T12:00:00Z,"article_title=Data-driven, community-led vaccination is reaching the unreached children in Bauchi State, Nigeria"
PSA-8050daf4d2ff,health,Our children can finally be taken care of.” Her words reflect the experience of many nomadic families across Nigeria who face barriers to routine immunization.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-unreached-measles-rubella-vaccination-brings-essential-care-nomadic-community-osun-state,2026-02-18T12:00:00Z,article_title=Reaching the Unreached: Measles‑Rubella Vaccination Brings Essential Care to a Nomadic Community in Osun State
PSA-4f394220437d,health,"These barriers leave children at high risk of measles and rubella, two highly contagious diseases that continue to cause outbreaks in the country.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-unreached-measles-rubella-vaccination-brings-essential-care-nomadic-community-osun-state,2026-02-18T12:00:00Z,article_title=Reaching the Unreached: Measles‑Rubella Vaccination Brings Essential Care to a Nomadic Community in Osun State
PSA-6f0dc5f06660,health,"The team travelled by road and then on foot, carrying vaccine carriers, cold‑chain equipment, and materials to help families understand the importance of immunization.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-unreached-measles-rubella-vaccination-brings-essential-care-nomadic-community-osun-state,2026-02-18T12:00:00Z,article_title=Reaching the Unreached: Measles‑Rubella Vaccination Brings Essential Care to a Nomadic Community in Osun State
PSA-09e50778ae03,health,Their goal was simple: find children who had missed routine vaccines and ensure no child was left behind.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-unreached-measles-rubella-vaccination-brings-essential-care-nomadic-community-osun-state,2026-02-18T12:00:00Z,article_title=Reaching the Unreached: Measles‑Rubella Vaccination Brings Essential Care to a Nomadic Community in Osun State
PSA-bd8c68d09f60,health,"Fear, not refusal Halima Aliyu, a young mother, held her 12‑month‑old son as she spoke to the team. “I tried to take him for immunization once, but I was afraid they would reject me in the neighbouring village,” she said. “That fear made me stop trying.” Her son was one of two zero‑dose children vaccinated that day.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-unreached-measles-rubella-vaccination-brings-essential-care-nomadic-community-osun-state,2026-02-18T12:00:00Z,article_title=Reaching the Unreached: Measles‑Rubella Vaccination Brings Essential Care to a Nomadic Community in Osun State
PSA-47f466167542,health,"According to Alhaja Oredeko, the Local Immunization Officer for Egbedore LGA, closing this gap requires more than vaccines. “Government primary health care facilities are open and free.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-unreached-measles-rubella-vaccination-brings-essential-care-nomadic-community-osun-state,2026-02-18T12:00:00Z,article_title=Reaching the Unreached: Measles‑Rubella Vaccination Brings Essential Care to a Nomadic Community in Osun State
PSA-4bb7db43798f,health,"Restoring confidence, strengthening systems For families like Mama Balkis’ and Halima’s, the visit brought more than vaccines.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-unreached-measles-rubella-vaccination-brings-essential-care-nomadic-community-osun-state,2026-02-18T12:00:00Z,article_title=Reaching the Unreached: Measles‑Rubella Vaccination Brings Essential Care to a Nomadic Community in Osun State
PSA-66fde8949064,health,Osun State’s experience shows that no settlement is too remote and no child too far away to be protected from vaccine‑preventable diseases.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-unreached-measles-rubella-vaccination-brings-essential-care-nomadic-community-osun-state,2026-02-18T12:00:00Z,article_title=Reaching the Unreached: Measles‑Rubella Vaccination Brings Essential Care to a Nomadic Community in Osun State
PSA-25bd3d2e520b,health,Call to action Communities are encouraged to: Communications Officer WHO Nigeria Email: hammanyerok [at] who.int (hammanyerok[at]who[dot]int),,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-unreached-measles-rubella-vaccination-brings-essential-care-nomadic-community-osun-state,2026-02-18T12:00:00Z,article_title=Reaching the Unreached: Measles‑Rubella Vaccination Brings Essential Care to a Nomadic Community in Osun State
PSA-66c21fb935c2,health,"Enugu; In Enugu State, families, health workers, and young volunteers are working together to protect children from measles, rubella, human papilloma virus (HPV), and other vaccine preventable diseases.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-every-child-how-enugus-independent-monitors-are-helping-close-immunity-gaps,2026-02-18T12:00:00Z,article_title=Reaching Every Child: How Enugu’s Independent Monitors Are Helping Close Immunity Gaps
PSA-419282e6b5b5,health,"Many children still miss routine vaccines, and outbreaks continue in areas with low coverage.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-every-child-how-enugus-independent-monitors-are-helping-close-immunity-gaps,2026-02-18T12:00:00Z,article_title=Reaching Every Child: How Enugu’s Independent Monitors Are Helping Close Immunity Gaps
PSA-fca431661337,health,"Odoh Stella Chinasa from Auchima community, Idoha ward, Igbo Etiti LGA. “This time, I brought all my children to be vaccinated.” Reaching children everywhere To help ensure no child is missed, the state trained more than 60 National Youth Service Corps (NYSC) members as independent monitors.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-every-child-how-enugus-independent-monitors-are-helping-close-immunity-gaps,2026-02-18T12:00:00Z,article_title=Reaching Every Child: How Enugu’s Independent Monitors Are Helping Close Immunity Gaps
PSA-e381aad37282,health,"The monitors visit vaccination posts, schools, markets, health facilities, worship centres, and remote settlements.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-every-child-how-enugus-independent-monitors-are-helping-close-immunity-gaps,2026-02-18T12:00:00Z,article_title=Reaching Every Child: How Enugu’s Independent Monitors Are Helping Close Immunity Gaps
PSA-cffe787a8d72,health,"Beyond preventing disease, the campaign is helping the state prepare for the introduction of the MR vaccine into Nigeria’s routine immunization schedule.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-every-child-how-enugus-independent-monitors-are-helping-close-immunity-gaps,2026-02-18T12:00:00Z,article_title=Reaching Every Child: How Enugu’s Independent Monitors Are Helping Close Immunity Gaps
PSA-42a2518aacf8,health,"Adaeze Ugwu, WHO Enugu State Coordinator. “Every child deserves protection, no matter where they live.” Gavi funding supports vaccine procurement and operational needs, helping ensure vaccines reach communities across the state.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-every-child-how-enugus-independent-monitors-are-helping-close-immunity-gaps,2026-02-18T12:00:00Z,article_title=Reaching Every Child: How Enugu’s Independent Monitors Are Helping Close Immunity Gaps
PSA-80755663f3f3,health,"Young Nigerians driving change For many NYSC members, the experience is personal. “I now understand how important vaccines are and why every child must be reached,” said Faith Bankole. “I am glad to support my community,” added Onyeani Emmanuel Atuh from Achara 1 in Enugu South LGA.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-every-child-how-enugus-independent-monitors-are-helping-close-immunity-gaps,2026-02-18T12:00:00Z,article_title=Reaching Every Child: How Enugu’s Independent Monitors Are Helping Close Immunity Gaps
PSA-910d26f5f1c4,health,Call to action Parents and caregivers are encouraged to bring their children to the nearest vaccination post during the campaign.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/reaching-every-child-how-enugus-independent-monitors-are-helping-close-immunity-gaps,2026-02-18T12:00:00Z,article_title=Reaching Every Child: How Enugu’s Independent Monitors Are Helping Close Immunity Gaps
PSA-a2782785782a,health,"Meanwhile, for Ondo state, the Malaria vaccine will be introduced, displaying Government’s effort on campaign effectiveness.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-accelerates-measles-rubella-elimination-second-phase-campaign-south,2026-01-29T12:00:00Z,article_title=Nigeria accelerates measles–rubella elimination with second phase campaign in the South
PSA-d68a0f9119ad,health,"Other states, including Edo, Bayelsa, Lagos, Ekiti, and Ogun, used their flag-offs to mobilise traditional rulers, faith leaders, and community groups around a shared commitment that no child should be missed.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-accelerates-measles-rubella-elimination-second-phase-campaign-south,2026-01-29T12:00:00Z,article_title=Nigeria accelerates measles–rubella elimination with second phase campaign in the South
PSA-b191911e20ad,health,"When I heard, the vaccines were coming to our community, I knew I had to bring my grandchildren to receive the vaccine, and I am happy I did.” WHO’s technical support WHO is working closely with national and state authorities to strengthen planning, coordination, and monitoring.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-accelerates-measles-rubella-elimination-second-phase-campaign-south,2026-01-29T12:00:00Z,article_title=Nigeria accelerates measles–rubella elimination with second phase campaign in the South
PSA-bf7b1b8aacba,health,"Abuja, Nigeria has launched its first nationally representative survey on antimicrobial resistance (AMR), marking a milestone in the country’s public health response.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-launches-first-national-antimicrobial-resistance-survey,2025-12-02T12:00:00Z,article_title=Nigeria Launches First National Antimicrobial Resistance Survey
PSA-e472c7f3e681,health,"The Federal Ministry of Health and Social Welfare (FMoH&SW) and the Nigeria Centre for Disease Control and Prevention (NCDC), with technical support from WHO, recently concluded a five-day planning workshop.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-launches-first-national-antimicrobial-resistance-survey,2025-12-02T12:00:00Z,article_title=Nigeria Launches First National Antimicrobial Resistance Survey
PSA-a48222b8ca64,health,"Nigeria’s efforts supported by WHO, NCDC, the National Agency for the Control of AIDS (NACA), and the Global Fund, demonstrate strong national ownership and multisectoral collaboration.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-launches-first-national-antimicrobial-resistance-survey,2025-12-02T12:00:00Z,article_title=Nigeria Launches First National Antimicrobial Resistance Survey
PSA-8a0884f4f509,health,"Yola, In flood-prone Adamawa State, north-east Nigeria, early health preparedness helped protect thousands of vulnerable people from preventable disease outbreaks during the 2025 rainy season.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/early-health-preparedness-protects-families-during-seasonal-floods-adamawa-state,2025-12-02T12:00:00Z,article_title=Early health preparedness protects families during seasonal floods in Adamawa State
PSA-2e22c620ec6f,health,"The anticipatory response focused on preventing malaria, cholera and other flood-related diseases, while ensuring continuity of essential health services for displaced and vulnerable populations.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/early-health-preparedness-protects-families-during-seasonal-floods-adamawa-state,2025-12-02T12:00:00Z,article_title=Early health preparedness protects families during seasonal floods in Adamawa State
PSA-61a622a291f5,health,"Abuja, Nigeria, in collaboration with WHO and other partners, is intensifying efforts to eradicate all forms of polio by 2030 through government leadership, community engagement, and targeted vaccination campaigns.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-who-and-partners-reaffirm-commitment-end-all-forms-polio-2030,2025-11-06T12:00:00Z,"article_title=Nigeria, WHO and Partners Reaffirm Commitment to End All Forms of Polio by 2030"
PSA-25e2c350dafe,health,"Hassana, who contracted the disease as a toddler, now uses a wheelchair and champions vaccination in her community.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-who-and-partners-reaffirm-commitment-end-all-forms-polio-2030,2025-11-06T12:00:00Z,"article_title=Nigeria, WHO and Partners Reaffirm Commitment to End All Forms of Polio by 2030"
PSA-548d0f5292e7,health,"Community Engagement Across States Across Nigeria, WHO state offices joined government agencies, partners, and communities in commemorating World Polio Day, renewing advocacy for vaccination and stronger surveillance.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-who-and-partners-reaffirm-commitment-end-all-forms-polio-2030,2025-11-06T12:00:00Z,"article_title=Nigeria, WHO and Partners Reaffirm Commitment to End All Forms of Polio by 2030"
PSA-a9c9b8f549a7,health,"A Future Without Polio For Hassana and other polio survivors, the fight against polio is deeply personal. “If I had been vaccinated, my life would be very different,” reflects Bukar Modu, a 45-year-old polio survivor. “But I can use my voice to make sure no other child suffers as I did.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-who-and-partners-reaffirm-commitment-end-all-forms-polio-2030,2025-11-06T12:00:00Z,"article_title=Nigeria, WHO and Partners Reaffirm Commitment to End All Forms of Polio by 2030"
PSA-1f03d64d9aab,health,The comprehensive Integrated Measles–Rubella and Polio Vaccination Campaign demonstrates strong government leadership and collaboration with local and international partners to ensure every eligible child receives essential vaccines.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigerias-commitment-measles-and-rubella-elimination-2030,2025-11-06T12:00:00Z,article_title=Nigeria’s Commitment to Measles and Rubella Elimination by 2030
PSA-e32e28efc52a,health,"In recent weeks, health workers have traversed rivers, rugged terrain, and crowded settlements to protect children from vaccine-preventable diseases — including measles, rubella, and polio.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigerias-commitment-measles-and-rubella-elimination-2030,2025-11-06T12:00:00Z,article_title=Nigeria’s Commitment to Measles and Rubella Elimination by 2030
PSA-9cc746c0811f,health,"Pavel Ursu, WHO Representative in Nigeria. “Reaching every eligible child today prevents outbreaks tomorrow.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigerias-commitment-measles-and-rubella-elimination-2030,2025-11-06T12:00:00Z,article_title=Nigeria’s Commitment to Measles and Rubella Elimination by 2030
PSA-9c0c54bef92b,health,"The Road Ahead As mop-up activities continue in areas with missed children, WHO, the Government of Nigeria, and partners urge all stakeholders — from community leaders to caregivers — to remain engaged and vigilant.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigerias-commitment-measles-and-rubella-elimination-2030,2025-11-06T12:00:00Z,article_title=Nigeria’s Commitment to Measles and Rubella Elimination by 2030
PSA-b87037b74493,health,"The review became necessary as the previous version (2019) did not reflect the new WHO recommendations, evolving clinical evidence or available antiviral therapies.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-reviews-mpox-guidelines-and-boosts-community-awareness-reduce-transmission,2025-10-27T12:00:00Z,article_title=Nigeria reviews mpox guidelines and boosts community awareness to reduce transmission.
PSA-2df83d959235,health,"Participants included clinicians, infectious disease experts, IPC focal persons, epidemiologists, health educators, state health officials, and implementing partners from the most affected states.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-reviews-mpox-guidelines-and-boosts-community-awareness-reduce-transmission,2025-10-27T12:00:00Z,article_title=Nigeria reviews mpox guidelines and boosts community awareness to reduce transmission.
PSA-b342941a5dec,health,"""Our priority is to ensure that mpox patients receive safe and timely care using evidence-based protocols,"" said Dr Odianosen Ehiakhamen, a participant from NCDC.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-reviews-mpox-guidelines-and-boosts-community-awareness-reduce-transmission,2025-10-27T12:00:00Z,article_title=Nigeria reviews mpox guidelines and boosts community awareness to reduce transmission.
PSA-2db378e0fcbb,health,"""Updating Nigeria's mpox guidelines reflects Nigeria’s commitment to strengthening clinical preparedness and home-based care,"" said Dr Joshua Ofoli, WHO Case Management & IPC Technical Officer.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-reviews-mpox-guidelines-and-boosts-community-awareness-reduce-transmission,2025-10-27T12:00:00Z,article_title=Nigeria reviews mpox guidelines and boosts community awareness to reduce transmission.
PSA-29833d8df864,health,He said the updated guidelines will include referral mechanisms to improve home-based care and ensure safe referrals to health facilities if symptoms worsen.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-reviews-mpox-guidelines-and-boosts-community-awareness-reduce-transmission,2025-10-27T12:00:00Z,article_title=Nigeria reviews mpox guidelines and boosts community awareness to reduce transmission.
PSA-423b0d6cc664,health,"""The process also integrates digital reporting tools to improve surveillance, ensure timely data flow, and strengthen accountability across facility and community levels"".",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-reviews-mpox-guidelines-and-boosts-community-awareness-reduce-transmission,2025-10-27T12:00:00Z,article_title=Nigeria reviews mpox guidelines and boosts community awareness to reduce transmission.
PSA-9bad3b4e8df6,health,"Collaborating with NCDC, WHO has trained 570 frontline health workers, distributed mpox IPC and triage tools, and launched community-based surveillance initiatives.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-reviews-mpox-guidelines-and-boosts-community-awareness-reduce-transmission,2025-10-27T12:00:00Z,article_title=Nigeria reviews mpox guidelines and boosts community awareness to reduce transmission.
PSA-9acad638cba6,health,"Nigeria has set a unified national direction, and WHO will support implementation at federal and state levels” Koessan Kuawu, Deputy Representative of UNFPA Nigeria, emphasised the role of midwifery in lowering maternal deaths at the launch.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-advances-nursing-and-midwifery-reforms-strengthen-health-workforce,2025-10-23T12:00:00Z,article_title=Nigeria advances nursing and midwifery reforms to strengthen health workforce
PSA-877d52c6e558,health,A coordinated path forward The NSDNM creates a framework to address workforce gaps and ensure sustainable investments in nursing and midwifery.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-advances-nursing-and-midwifery-reforms-strengthen-health-workforce,2025-10-23T12:00:00Z,article_title=Nigeria advances nursing and midwifery reforms to strengthen health workforce
PSA-35b6f4c1dc9e,health,Nigeria is accelerating its efforts to eradicate AIDS as a public health threat by 2030.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-accelerating-action-expand-hiv-prevention-options-long-acting-injectable-prep,2025-10-16T12:00:00Z,article_title=Nigeria accelerating action to expand HIV prevention options with long-acting injectable PrEP
PSA-7fbb62d7ea43,health,"Bashorun, NASCP Coordinator. “We aim to ensure HIV prevention tools serve diverse populations and meet national goals.” Expanding Access and Choice Daily oral PrEP has been available in Nigeria since 2016, but uptake varies.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-accelerating-action-expand-hiv-prevention-options-long-acting-injectable-prep,2025-10-16T12:00:00Z,article_title=Nigeria accelerating action to expand HIV prevention options with long-acting injectable PrEP
PSA-1414d092edb8,health,"If injectable PrEP can protect me, I’m ready to take it.” WHO advises providing a variety of PrEP options tailored to individual preferences and risk profiles as part of comprehensive HIV prevention.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-accelerating-action-expand-hiv-prevention-options-long-acting-injectable-prep,2025-10-16T12:00:00Z,article_title=Nigeria accelerating action to expand HIV prevention options with long-acting injectable PrEP
PSA-b62f6a1b2494,health,Evidence indicates that long-acting injectable PrEP substantially lowers the risk of HIV acquisition and is particularly effective for those who struggle with daily adherence.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-accelerating-action-expand-hiv-prevention-options-long-acting-injectable-prep,2025-10-16T12:00:00Z,article_title=Nigeria accelerating action to expand HIV prevention options with long-acting injectable PrEP
PSA-795ce795a2d6,health,"Abuja, The Government of Nigeria has launched a nationwide integrated vaccination campaign targeting more than 106 million people across all 36 states and the Federal Capital Territory.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-fight-against-vaccine-preventable-diseases-nationwide-measles-rubella-and-polio,2025-10-14T12:00:00Z,article_title=Nigeria intensifies fight against vaccine-preventable diseases with nationwide measles–rubella and polio campaign
PSA-a004e5e65f1c,health,"The campaign delivers measles–rubella, polio vaccines, and HPV vaccination, to close immunity gaps and protect children and adolescents from life-threatening diseases.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-fight-against-vaccine-preventable-diseases-nationwide-measles-rubella-and-polio,2025-10-14T12:00:00Z,article_title=Nigeria intensifies fight against vaccine-preventable diseases with nationwide measles–rubella and polio campaign
PSA-7104f3512b66,health,"The campaign also delivers malaria chemoprevention (Seasonal Malaria Chemoprevention, SMC) for children aged 3–59 months, NTD treatments for persons aged 5 years and above, and HPV vaccines for girls aged 9 years.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-fight-against-vaccine-preventable-diseases-nationwide-measles-rubella-and-polio,2025-10-14T12:00:00Z,article_title=Nigeria intensifies fight against vaccine-preventable diseases with nationwide measles–rubella and polio campaign
PSA-acd1dc9b07c6,health,"A Shared Vision for Health and Development In his remarks, Ambassador Tuggar emphasized that the COVID-19 pandemic served as a wake-up call for Nigeria, particularly in the area of vaccine operations.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/who-welcomes-new-country-representative-dr-pavel-ursu-presents-credentials-nigerias-ministry-foreign,2025-10-14T12:00:00Z,article_title=WHO Welcomes New Country Representative: Dr. Pavel Ursu Presents Credentials to Nigeria’s Ministry of Foreign Affairs
PSA-d89d06e46299,health,"Ambassador Tuggar reflected on Nigeria’s longstanding engagement in health diplomacy, noting that in light of the COVID-19 pandemic and the evolving global landscape, we are witnessing “the return of new realism”—a moment that demands pragmatic, equity-driven partnerships and resilient health systems.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/who-welcomes-new-country-representative-dr-pavel-ursu-presents-credentials-nigerias-ministry-foreign,2025-10-14T12:00:00Z,article_title=WHO Welcomes New Country Representative: Dr. Pavel Ursu Presents Credentials to Nigeria’s Ministry of Foreign Affairs
PSA-716ec813a776,health,"Ursu is a physician who holds a Master of Science and a Postgraduate Diploma in Public Health from the London School of Hygiene and Tropical Medicine, a master’s degree in health services management, and a Diploma in High Impact Leadership from the University of Cambridge.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/who-welcomes-new-country-representative-dr-pavel-ursu-presents-credentials-nigerias-ministry-foreign,2025-10-14T12:00:00Z,article_title=WHO Welcomes New Country Representative: Dr. Pavel Ursu Presents Credentials to Nigeria’s Ministry of Foreign Affairs
PSA-5b277e110a1e,health,"We also developed Nigeria’s first National Suicide Prevention Strategic Framework, aligned with the Sustainable Development Goals on noncommunicable diseases and mental health.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
PSA-b693516d546c,health,"It specifically calls for a national suicide prevention strategy, which we have since developed, and guides our work on mental health governance.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
PSA-3cc5d4dd7459,health,Nigeria is among the few countries that still criminalize this act and we believe this must change.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
PSA-0522e675549c,health,It is now embedded within programmes on neglected tropical diseases and HIV and WHO’s Mental Health Gap Action Programme (mhGAP) 3.0 framework has been contextualized and endorsed by Nigeria’s National Council on Health.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
PSA-98c5d21b0411,health,So we pushed for the creation of mental health units within every state’s Department of Public Health.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
PSA-ff8b723c85be,health,We’ve worked to strengthen mental health and psychosocial support in these settings using the WHO mhGAP Humanitarian Intervention Guide.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
PSA-08ab99b5a2c3,health,Our goal is a more responsive and sustainable system that can be activated not only in humanitarian crises but also in epidemic and pandemic responses.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
